TargetID,Region,Quarter,Year,MonthlyTarget,YTDTarget,AreaManager,AchievementPercent
T006228,North,Q2,2023,18580,222960,Mr./Ms. Iyer,91.18
T006229,East,Q3,2023,15103,181236,Mr./Ms. Patel,90.2
T006230,Central,Q2,2025,10500,126000,Mr./Ms. Mehta,82.19
T006231,Central,Q2,2025,13631,163572,Mr./Ms. Sharma,83.72
T006232,North,Q2,2024,15566,186792,Mr./Ms. Verma,110.86
T006233,Central,Q1,2023,8564,102768,Mr./Ms. Singh,72.88
T006234,North,Q2,2025,17165,205980,Mr./Ms. Singh,125.46
T006235,Central,Q4,2025,16226,194712,Mr./Ms. Verma,109.54
T006236,East,Q3,2025,17180,206160,Mr./Ms. Sharma,105.4
T006237,West,Q3,2024,19468,233616,Mr./Ms. Sharma,93.01
T006238,North,Q4,2024,16224,194688,Mr./Ms. Singh,108.38
T006239,Central,Q4,2024,16062,192744,Mr./Ms. Patel,109.25
T006240,North,Q1,2025,12666,151992,Mr./Ms. Sharma,70.2
T006241,South,Q4,2024,17229,206748,Mr./Ms. Singh,117.96
T006242,North,Q1,2023,9484,113808,Mr./Ms. Mehta,102.4
T006243,South,Q4,2024,13030,156360,Mr./Ms. Gupta,107.83
T006244,North,Q3,2023,8362,100344,Mr./Ms. Patel,105.38
T006245,Central,Q2,2025,8008,96096,Mr./Ms. Mehta,121.56
T006246,East,Q1,2023,12516,150192,Mr./Ms. Mehta,82.33
T006247,West,Q4,2025,19232,230784,Mr./Ms. Iyer,81.46
T006248,South,Q3,2024,14132,169584,Mr./Ms. Verma,104.15
T006249,North,Q3,2023,8680,104160,Mr./Ms. Reddy,104.94
T006250,Central,Q1,2025,11902,142824,Mr./Ms. Gupta,79.59
T006251,North,Q1,2025,8035,96420,Mr./Ms. Singh,72.29
T006252,North,Q1,2025,15249,182988,Mr./Ms. Mehta,82.06
T006253,South,Q4,2025,13256,159072,Mr./Ms. Verma,73.48
T006254,North,Q2,2023,5428,65136,Mr./Ms. Verma,73.43
T006255,Central,Q4,2024,15031,180372,Mr./Ms. Verma,72.15
T006256,West,Q1,2023,11617,139404,Mr./Ms. Mehta,115.95
T006257,East,Q3,2024,7464,89568,Mr./Ms. Sharma,110.83
T006258,West,Q1,2023,19979,239748,Mr./Ms. Sharma,111.29
T006259,South,Q2,2023,14729,176748,Mr./Ms. Reddy,117.25
T006260,North,Q2,2023,17177,206124,Mr./Ms. Mehta,112.08
T006261,North,Q2,2025,14848,178176,Mr./Ms. Singh,70.43
T006262,South,Q1,2024,13877,166524,Mr./Ms. Verma,112.19
T006263,South,Q2,2024,12223,146676,Mr./Ms. Reddy,122.21
T006264,East,Q1,2024,8091,97092,Mr./Ms. Iyer,114.63
T006265,Central,Q1,2024,18804,225648,Mr./Ms. Singh,125.74
T006266,North,Q2,2025,12421,149052,Mr./Ms. Reddy,81.93
T006267,North,Q2,2023,18662,223944,Mr./Ms. Patel,129.35
T006268,East,Q3,2024,15531,186372,Mr./Ms. Singh,114.82
T006269,East,Q3,2023,6022,72264,Mr./Ms. Verma,110.57
T006270,North,Q4,2025,17348,208176,Mr./Ms. Mehta,84.6
T006271,West,Q2,2023,17082,204984,Mr./Ms. Patel,80.34
T006272,North,Q1,2024,8857,106284,Mr./Ms. Reddy,95.56
T006273,East,Q1,2025,18108,217296,Mr./Ms. Verma,78.22
T006274,Central,Q2,2025,6951,83412,Mr./Ms. Patel,108.05
T006275,East,Q4,2025,14403,172836,Mr./Ms. Iyer,110.96
T006276,Central,Q1,2024,10994,131928,Mr./Ms. Mehta,107.3
T006277,East,Q2,2024,15408,184896,Mr./Ms. Iyer,94.57
T006278,East,Q1,2023,19693,236316,Mr./Ms. Reddy,73.81
T006279,Central,Q2,2023,8386,100632,Mr./Ms. Reddy,84.94
T006280,East,Q2,2024,13803,165636,Mr./Ms. Reddy,105.09
T006281,Central,Q4,2025,17629,211548,Mr./Ms. Mehta,116.79
T006282,East,Q3,2024,16320,195840,Mr./Ms. Reddy,86.4
T006283,South,Q4,2025,15340,184080,Mr./Ms. Singh,107.79
T006284,South,Q4,2024,10179,122148,Mr./Ms. Mehta,116.38
T006285,West,Q2,2025,19790,237480,Mr./Ms. Iyer,122.8
T006286,Central,Q2,2023,9127,109524,Mr./Ms. Patel,89.85
T006287,Central,Q2,2025,11092,133104,Mr./Ms. Gupta,78.37
T006288,North,Q2,2023,6249,74988,Mr./Ms. Patel,74.43
T006289,East,Q4,2024,12446,149352,Mr./Ms. Reddy,91.65
T006290,North,Q3,2025,5434,65208,Mr./Ms. Reddy,73.49
T006291,Central,Q1,2024,17801,213612,Mr./Ms. Reddy,84.37
T006292,South,Q2,2025,9329,111948,Mr./Ms. Iyer,129.47
T006293,North,Q2,2023,14293,171516,Mr./Ms. Reddy,119.43
T006294,South,Q1,2025,8634,103608,Mr./Ms. Mehta,120.48
T006295,Central,Q1,2024,13724,164688,Mr./Ms. Iyer,82.67
T006296,South,Q1,2025,6217,74604,Mr./Ms. Iyer,71.07
T006297,South,Q1,2024,10825,129900,Mr./Ms. Singh,118.16
T006298,East,Q4,2025,17693,212316,Mr./Ms. Singh,72.88
T006299,Central,Q3,2025,15062,180744,Mr./Ms. Reddy,119.83
T006300,South,Q3,2024,14127,169524,Mr./Ms. Iyer,108.17
T006301,East,Q4,2023,10557,126684,Mr./Ms. Sharma,81.18
T006302,North,Q2,2025,8102,97224,Mr./Ms. Gupta,121.18
T006303,West,Q3,2023,15911,190932,Mr./Ms. Gupta,117.07
T006304,South,Q4,2024,19401,232812,Mr./Ms. Gupta,117.51
T006305,East,Q2,2025,15834,190008,Mr./Ms. Verma,102.54
T006306,North,Q3,2025,5723,68676,Mr./Ms. Sharma,89.27
T006307,North,Q2,2024,11048,132576,Mr./Ms. Iyer,114.47
T006308,Central,Q4,2024,13065,156780,Mr./Ms. Iyer,88.56
T006309,North,Q3,2025,9685,116220,Mr./Ms. Verma,93.9
T006310,North,Q2,2025,11026,132312,Mr./Ms. Mehta,75.17
T006311,South,Q4,2024,17027,204324,Mr./Ms. Iyer,122.25
T006312,East,Q3,2023,16410,196920,Mr./Ms. Reddy,71.75
T006313,North,Q3,2025,14330,171960,Mr./Ms. Mehta,119.76
T006314,North,Q4,2025,5204,62448,Mr./Ms. Verma,77.05
T006315,East,Q2,2024,9733,116796,Mr./Ms. Singh,109.39
T006316,Central,Q2,2024,5361,64332,Mr./Ms. Mehta,113.54
T006317,North,Q4,2024,16257,195084,Mr./Ms. Patel,122.71
T006318,West,Q4,2023,14868,178416,Mr./Ms. Sharma,92.96
T006319,North,Q2,2024,18283,219396,Mr./Ms. Gupta,114.01
T006320,North,Q2,2023,10845,130140,Mr./Ms. Iyer,75.11
T006321,East,Q4,2025,11735,140820,Mr./Ms. Singh,112.44
T006322,West,Q3,2024,13383,160596,Mr./Ms. Patel,106.34
T006323,East,Q3,2025,15770,189240,Mr./Ms. Patel,87.68
T006324,South,Q2,2025,15052,180624,Mr./Ms. Singh,70.16
T006325,South,Q3,2025,7103,85236,Mr./Ms. Mehta,92.0
T006326,North,Q3,2024,14821,177852,Mr./Ms. Reddy,91.37
T006327,West,Q4,2025,19811,237732,Mr./Ms. Verma,70.51
T006328,West,Q1,2025,7334,88008,Mr./Ms. Patel,127.02
T006329,Central,Q2,2023,16987,203844,Mr./Ms. Reddy,125.3
T006330,North,Q2,2023,7169,86028,Mr./Ms. Mehta,89.39
T006331,East,Q1,2024,17568,210816,Mr./Ms. Verma,117.24
T006332,Central,Q4,2025,14970,179640,Mr./Ms. Verma,93.5
T006333,North,Q2,2024,11371,136452,Mr./Ms. Mehta,94.34
T006334,West,Q1,2025,14510,174120,Mr./Ms. Sharma,129.29
T006335,Central,Q4,2023,7709,92508,Mr./Ms. Gupta,108.94
T006336,South,Q4,2024,13312,159744,Mr./Ms. Iyer,121.91
T006337,Central,Q2,2024,11984,143808,Mr./Ms. Mehta,118.91
T006338,North,Q4,2023,5927,71124,Mr./Ms. Sharma,122.12
T006339,East,Q2,2023,10341,124092,Mr./Ms. Reddy,108.27
T006340,West,Q4,2025,5784,69408,Mr./Ms. Sharma,102.21
T006341,North,Q1,2024,16386,196632,Mr./Ms. Reddy,73.91
T006342,East,Q2,2024,18249,218988,Mr./Ms. Sharma,73.45
T006343,South,Q3,2024,16321,195852,Mr./Ms. Mehta,125.92
T006344,South,Q4,2025,10051,120612,Mr./Ms. Gupta,89.88
T006345,West,Q1,2024,10367,124404,Mr./Ms. Iyer,113.09
T006346,East,Q3,2023,7980,95760,Mr./Ms. Iyer,96.11
T006347,South,Q2,2025,11861,142332,Mr./Ms. Mehta,118.73
T006348,West,Q4,2025,17875,214500,Mr./Ms. Mehta,128.03
T006349,Central,Q3,2025,5133,61596,Mr./Ms. Mehta,76.64
T006350,West,Q2,2025,14058,168696,Mr./Ms. Sharma,97.22
T006351,South,Q3,2024,16469,197628,Mr./Ms. Iyer,104.69
T006352,South,Q4,2023,16794,201528,Mr./Ms. Iyer,73.26
T006353,East,Q1,2023,17502,210024,Mr./Ms. Iyer,84.29
T006354,North,Q3,2024,18249,218988,Mr./Ms. Mehta,112.23
T006355,South,Q4,2025,17742,212904,Mr./Ms. Reddy,91.1
T006356,Central,Q1,2023,14848,178176,Mr./Ms. Gupta,124.52
T006357,South,Q2,2023,12042,144504,Mr./Ms. Mehta,88.75
T006358,West,Q2,2023,10442,125304,Mr./Ms. Reddy,126.52
T006359,West,Q4,2023,19899,238788,Mr./Ms. Verma,88.09
T006360,West,Q4,2024,7164,85968,Mr./Ms. Iyer,101.38
T006361,South,Q4,2023,16220,194640,Mr./Ms. Reddy,83.67
T006362,West,Q4,2024,5576,66912,Mr./Ms. Reddy,98.35
T006363,South,Q3,2025,18029,216348,Mr./Ms. Patel,118.77
T006364,South,Q2,2024,16150,193800,Mr./Ms. Verma,116.69
T006365,East,Q3,2025,14358,172296,Mr./Ms. Singh,98.61
T006366,Central,Q3,2024,16535,198420,Mr./Ms. Sharma,123.41
T006367,Central,Q1,2023,6935,83220,Mr./Ms. Sharma,72.69
T006368,South,Q1,2025,15700,188400,Mr./Ms. Patel,123.83
T006369,North,Q4,2023,17152,205824,Mr./Ms. Gupta,98.75
T006370,West,Q4,2024,6206,74472,Mr./Ms. Patel,74.87
T006371,East,Q4,2024,11297,135564,Mr./Ms. Sharma,119.13
T006372,West,Q2,2024,16444,197328,Mr./Ms. Sharma,113.77
T006373,Central,Q2,2023,18617,223404,Mr./Ms. Mehta,90.73
T006374,West,Q1,2025,8673,104076,Mr./Ms. Reddy,121.4
T006375,North,Q3,2025,15341,184092,Mr./Ms. Mehta,75.99
T006376,Central,Q1,2025,9196,110352,Mr./Ms. Patel,88.01
T006377,West,Q4,2025,17723,212676,Mr./Ms. Mehta,116.11
T006378,Central,Q4,2023,19063,228756,Mr./Ms. Sharma,128.01
T006379,Central,Q1,2025,13867,166404,Mr./Ms. Reddy,84.91
T006380,North,Q1,2023,12531,150372,Mr./Ms. Verma,101.78
T006381,Central,Q2,2025,19949,239388,Mr./Ms. Verma,70.54
T006382,North,Q4,2023,18677,224124,Mr./Ms. Patel,92.24
T006383,West,Q1,2023,5551,66612,Mr./Ms. Singh,71.41
T006384,West,Q3,2024,12839,154068,Mr./Ms. Iyer,86.68
T006385,South,Q4,2023,10802,129624,Mr./Ms. Sharma,129.95
T006386,West,Q2,2023,12481,149772,Mr./Ms. Mehta,104.16
T006387,East,Q2,2025,9046,108552,Mr./Ms. Reddy,106.32
T006388,North,Q1,2024,13925,167100,Mr./Ms. Gupta,99.31
T006389,West,Q2,2025,8791,105492,Mr./Ms. Reddy,86.76
T006390,North,Q3,2025,15047,180564,Mr./Ms. Reddy,109.46
T006391,West,Q2,2024,10455,125460,Mr./Ms. Gupta,129.63
T006392,East,Q4,2025,5592,67104,Mr./Ms. Singh,85.52
T006393,Central,Q3,2023,9458,113496,Mr./Ms. Reddy,92.84
T006394,East,Q4,2024,19108,229296,Mr./Ms. Gupta,78.15
T006395,East,Q3,2024,5688,68256,Mr./Ms. Verma,85.52
T006396,West,Q3,2023,7510,90120,Mr./Ms. Iyer,98.91
T006397,West,Q2,2024,18153,217836,Mr./Ms. Singh,103.31
T006398,Central,Q4,2024,16287,195444,Mr./Ms. Gupta,112.13
T006399,East,Q2,2024,5410,64920,Mr./Ms. Sharma,85.75
T006400,West,Q3,2024,16088,193056,Mr./Ms. Iyer,88.92
T006401,South,Q2,2023,17167,206004,Mr./Ms. Gupta,118.71
T006402,East,Q2,2023,10388,124656,Mr./Ms. Gupta,112.6
T006403,West,Q2,2025,6810,81720,Mr./Ms. Patel,81.0
T006404,North,Q3,2023,17398,208776,Mr./Ms. Gupta,102.37
T006405,North,Q4,2023,8850,106200,Mr./Ms. Gupta,119.48
T006406,North,Q4,2024,19692,236304,Mr./Ms. Iyer,104.38
T006407,North,Q4,2023,7529,90348,Mr./Ms. Iyer,100.12
T006408,North,Q4,2025,7804,93648,Mr./Ms. Patel,107.1
T006409,West,Q2,2025,19948,239376,Mr./Ms. Reddy,119.34
T006410,South,Q1,2024,12203,146436,Mr./Ms. Iyer,87.42
T006411,South,Q2,2024,9026,108312,Mr./Ms. Iyer,95.85
T006412,North,Q4,2023,9982,119784,Mr./Ms. Patel,120.79
T006413,East,Q4,2023,15918,191016,Mr./Ms. Verma,73.03
T006414,East,Q3,2023,14534,174408,Mr./Ms. Singh,78.91
T006415,Central,Q1,2023,7384,88608,Mr./Ms. Sharma,102.57
T006416,East,Q4,2024,19514,234168,Mr./Ms. Patel,96.49
T006417,West,Q4,2023,16767,201204,Mr./Ms. Patel,84.29
T006418,Central,Q4,2025,5056,60672,Mr./Ms. Reddy,95.01
T006419,West,Q3,2025,15710,188520,Mr./Ms. Patel,91.91
T006420,Central,Q2,2025,17943,215316,Mr./Ms. Patel,104.31
T006421,West,Q3,2024,15085,181020,Mr./Ms. Reddy,99.6
T006422,West,Q1,2023,9302,111624,Mr./Ms. Reddy,93.95
T006423,Central,Q4,2023,6660,79920,Mr./Ms. Sharma,78.91
T006424,East,Q2,2024,14541,174492,Mr./Ms. Mehta,100.9
T006425,North,Q4,2024,10623,127476,Mr./Ms. Gupta,72.82
T006426,North,Q1,2024,13024,156288,Mr./Ms. Mehta,117.41
T006427,South,Q3,2024,16256,195072,Mr./Ms. Singh,76.41
T006428,South,Q3,2023,19478,233736,Mr./Ms. Iyer,121.02
T006429,Central,Q3,2023,12783,153396,Mr./Ms. Mehta,108.05
T006430,North,Q1,2023,18318,219816,Mr./Ms. Sharma,101.21
T006431,North,Q1,2025,12948,155376,Mr./Ms. Sharma,124.8
T006432,Central,Q1,2024,12839,154068,Mr./Ms. Verma,116.14
T006433,East,Q1,2024,12736,152832,Mr./Ms. Sharma,85.66
T006434,South,Q4,2025,15994,191928,Mr./Ms. Reddy,104.42
T006435,North,Q2,2025,7697,92364,Mr./Ms. Gupta,127.4
T006436,East,Q2,2024,16861,202332,Mr./Ms. Reddy,105.21
T006437,North,Q1,2024,9264,111168,Mr./Ms. Mehta,98.76
T006438,East,Q4,2025,13418,161016,Mr./Ms. Iyer,88.41
T006439,West,Q2,2024,15693,188316,Mr./Ms. Iyer,90.4
T006440,North,Q4,2024,9638,115656,Mr./Ms. Iyer,76.87
T006441,Central,Q1,2024,8450,101400,Mr./Ms. Patel,115.98
T006442,South,Q4,2023,12241,146892,Mr./Ms. Reddy,120.02
T006443,South,Q2,2023,11184,134208,Mr./Ms. Reddy,125.53
T006444,South,Q4,2024,5470,65640,Mr./Ms. Mehta,113.81
T006445,Central,Q3,2025,6616,79392,Mr./Ms. Sharma,125.36
T006446,East,Q1,2024,14592,175104,Mr./Ms. Singh,73.86
T006447,South,Q4,2023,15994,191928,Mr./Ms. Mehta,126.23
T006448,North,Q2,2025,6240,74880,Mr./Ms. Patel,122.34
T006449,South,Q3,2023,11526,138312,Mr./Ms. Gupta,75.35
T006450,East,Q4,2024,17949,215388,Mr./Ms. Verma,123.76
T006451,North,Q3,2025,14870,178440,Mr./Ms. Sharma,111.99
T006452,West,Q1,2025,8487,101844,Mr./Ms. Gupta,123.44
T006453,South,Q2,2025,5552,66624,Mr./Ms. Reddy,80.49
T006454,Central,Q4,2025,15955,191460,Mr./Ms. Singh,110.41
T006455,West,Q2,2025,7227,86724,Mr./Ms. Verma,88.04
T006456,East,Q4,2024,7115,85380,Mr./Ms. Mehta,107.8
T006457,East,Q2,2024,17624,211488,Mr./Ms. Reddy,88.23
T006458,Central,Q3,2025,15287,183444,Mr./Ms. Sharma,117.07
T006459,West,Q1,2023,17775,213300,Mr./Ms. Reddy,95.09
T006460,West,Q3,2024,18269,219228,Mr./Ms. Reddy,121.55
T006461,East,Q3,2023,15142,181704,Mr./Ms. Singh,84.66
T006462,East,Q4,2024,9445,113340,Mr./Ms. Mehta,118.36
T006463,South,Q3,2025,8540,102480,Mr./Ms. Singh,103.46
T006464,East,Q2,2024,18147,217764,Mr./Ms. Singh,119.36
T006465,West,Q3,2025,17675,212100,Mr./Ms. Iyer,72.02
T006466,Central,Q4,2023,5735,68820,Mr./Ms. Reddy,96.66
T006467,East,Q3,2024,19824,237888,Mr./Ms. Verma,113.64
T006468,Central,Q2,2025,9739,116868,Mr./Ms. Singh,95.54
T006469,West,Q2,2024,18350,220200,Mr./Ms. Reddy,112.33
T006470,North,Q1,2025,13734,164808,Mr./Ms. Patel,119.63
T006471,West,Q1,2024,8556,102672,Mr./Ms. Verma,80.0
T006472,West,Q4,2023,10561,126732,Mr./Ms. Verma,91.98
T006473,South,Q1,2023,19208,230496,Mr./Ms. Gupta,104.97
T006474,East,Q1,2025,9017,108204,Mr./Ms. Gupta,89.22
T006475,Central,Q1,2023,15889,190668,Mr./Ms. Mehta,70.51
T006476,East,Q2,2025,12472,149664,Mr./Ms. Reddy,119.06
T006477,Central,Q3,2023,11880,142560,Mr./Ms. Gupta,93.43
T006478,East,Q4,2024,8621,103452,Mr./Ms. Sharma,121.25
T006479,West,Q4,2025,12717,152604,Mr./Ms. Gupta,106.06
T006480,North,Q1,2025,8847,106164,Mr./Ms. Iyer,100.39
T006481,North,Q1,2023,5785,69420,Mr./Ms. Mehta,70.12
T006482,North,Q1,2023,17218,206616,Mr./Ms. Iyer,103.88
T006483,West,Q4,2025,9500,114000,Mr./Ms. Patel,75.29
T006484,East,Q3,2023,15907,190884,Mr./Ms. Reddy,128.73
T006485,Central,Q4,2023,15887,190644,Mr./Ms. Iyer,106.9
T006486,West,Q1,2023,12739,152868,Mr./Ms. Mehta,112.71
T006487,West,Q4,2024,6518,78216,Mr./Ms. Reddy,89.78
T006488,West,Q1,2024,11048,132576,Mr./Ms. Singh,125.98
T006489,South,Q1,2025,14063,168756,Mr./Ms. Patel,78.65
T006490,North,Q1,2023,14459,173508,Mr./Ms. Singh,113.3
T006491,West,Q1,2025,7939,95268,Mr./Ms. Patel,126.39
T006492,East,Q4,2025,17956,215472,Mr./Ms. Patel,110.71
T006493,South,Q2,2025,17528,210336,Mr./Ms. Verma,86.91
T006494,Central,Q2,2025,17963,215556,Mr./Ms. Patel,115.97
T006495,North,Q4,2024,18420,221040,Mr./Ms. Singh,88.77
T006496,North,Q3,2023,10751,129012,Mr./Ms. Reddy,72.66
T006497,East,Q3,2024,6225,74700,Mr./Ms. Singh,97.86
T006498,West,Q1,2024,5976,71712,Mr./Ms. Patel,109.38
T006499,East,Q4,2025,10132,121584,Mr./Ms. Patel,76.79
T006500,North,Q4,2023,19591,235092,Mr./Ms. Gupta,84.74
T006501,Central,Q4,2024,14454,173448,Mr./Ms. Verma,116.53
T006502,Central,Q3,2023,19725,236700,Mr./Ms. Patel,83.74
T006503,South,Q4,2025,12164,145968,Mr./Ms. Iyer,103.41
T006504,West,Q1,2025,5746,68952,Mr./Ms. Patel,109.93
T006505,North,Q4,2024,17652,211824,Mr./Ms. Iyer,104.98
T006506,West,Q4,2023,8769,105228,Mr./Ms. Iyer,115.71
T006507,West,Q1,2023,7309,87708,Mr./Ms. Verma,70.39
T006508,Central,Q3,2025,17163,205956,Mr./Ms. Sharma,111.58
T006509,Central,Q1,2025,19340,232080,Mr./Ms. Gupta,113.99
T006510,Central,Q2,2024,8420,101040,Mr./Ms. Singh,111.91
T006511,North,Q1,2024,6082,72984,Mr./Ms. Reddy,103.7
T006512,East,Q2,2023,6351,76212,Mr./Ms. Patel,75.45
T006513,North,Q4,2024,11665,139980,Mr./Ms. Sharma,96.63
T006514,West,Q3,2025,10724,128688,Mr./Ms. Patel,124.26
T006515,Central,Q1,2023,8732,104784,Mr./Ms. Patel,98.14
T006516,South,Q3,2023,17627,211524,Mr./Ms. Reddy,126.07
T006517,East,Q2,2023,12356,148272,Mr./Ms. Iyer,74.61
T006518,Central,Q1,2024,15043,180516,Mr./Ms. Reddy,74.92
T006519,North,Q2,2023,11210,134520,Mr./Ms. Patel,103.55
T006520,West,Q4,2023,7003,84036,Mr./Ms. Reddy,98.63
T006521,East,Q2,2023,18482,221784,Mr./Ms. Reddy,91.75
T006522,East,Q3,2024,8970,107640,Mr./Ms. Singh,121.73
T006523,North,Q2,2025,14078,168936,Mr./Ms. Iyer,98.53
T006524,North,Q1,2023,15874,190488,Mr./Ms. Iyer,77.39
T006525,South,Q4,2025,14886,178632,Mr./Ms. Singh,120.96
T006526,South,Q1,2024,12510,150120,Mr./Ms. Gupta,98.28
T006527,Central,Q3,2025,8847,106164,Mr./Ms. Gupta,104.92
T006528,West,Q1,2023,15459,185508,Mr./Ms. Reddy,71.18
T006529,South,Q2,2023,11918,143016,Mr./Ms. Sharma,120.26
T006530,East,Q1,2023,17002,204024,Mr./Ms. Iyer,116.47
T006531,North,Q2,2024,8120,97440,Mr./Ms. Gupta,87.24
T006532,East,Q1,2023,8518,102216,Mr./Ms. Iyer,84.71
T006533,East,Q3,2025,12756,153072,Mr./Ms. Iyer,128.0
T006534,South,Q4,2024,16874,202488,Mr./Ms. Iyer,98.84
T006535,South,Q1,2024,11348,136176,Mr./Ms. Verma,91.88
T006536,West,Q1,2023,16123,193476,Mr./Ms. Sharma,113.64
T006537,North,Q1,2023,17541,210492,Mr./Ms. Mehta,127.48
T006538,East,Q1,2024,17078,204936,Mr./Ms. Iyer,108.03
T006539,Central,Q1,2023,13795,165540,Mr./Ms. Gupta,128.96
T006540,North,Q3,2024,19757,237084,Mr./Ms. Gupta,110.26
T006541,Central,Q2,2023,7887,94644,Mr./Ms. Patel,89.14
T006542,West,Q1,2025,16640,199680,Mr./Ms. Patel,90.04
T006543,South,Q1,2023,5607,67284,Mr./Ms. Patel,102.02
T006544,Central,Q2,2023,17113,205356,Mr./Ms. Iyer,112.87
T006545,South,Q4,2023,9235,110820,Mr./Ms. Reddy,106.64
T006546,West,Q3,2023,11505,138060,Mr./Ms. Mehta,102.3
T006547,South,Q4,2024,6078,72936,Mr./Ms. Sharma,127.63
T006548,Central,Q1,2025,12877,154524,Mr./Ms. Gupta,105.49
T006549,West,Q1,2024,12342,148104,Mr./Ms. Reddy,94.29
T006550,North,Q3,2023,8432,101184,Mr./Ms. Patel,119.09
T006551,Central,Q1,2023,18787,225444,Mr./Ms. Verma,99.13
T006552,Central,Q3,2025,18446,221352,Mr./Ms. Gupta,76.02
T006553,West,Q1,2024,19020,228240,Mr./Ms. Patel,127.09
T006554,East,Q1,2023,14224,170688,Mr./Ms. Iyer,85.71
T006555,West,Q2,2025,12561,150732,Mr./Ms. Patel,123.42
T006556,South,Q3,2024,14566,174792,Mr./Ms. Iyer,74.22
T006557,North,Q1,2023,12803,153636,Mr./Ms. Reddy,104.71
T006558,Central,Q1,2023,9550,114600,Mr./Ms. Sharma,128.57
T006559,North,Q3,2023,6637,79644,Mr./Ms. Gupta,72.41
T006560,North,Q2,2023,12267,147204,Mr./Ms. Patel,109.1
T006561,West,Q1,2025,9003,108036,Mr./Ms. Sharma,91.38
T006562,Central,Q2,2024,18111,217332,Mr./Ms. Singh,104.97
T006563,East,Q2,2024,8403,100836,Mr./Ms. Iyer,126.11
T006564,West,Q3,2023,17054,204648,Mr./Ms. Singh,100.2
T006565,North,Q3,2023,9086,109032,Mr./Ms. Reddy,103.94
T006566,Central,Q4,2025,9151,109812,Mr./Ms. Singh,115.29
T006567,East,Q3,2025,7664,91968,Mr./Ms. Sharma,129.34
T006568,North,Q4,2025,19948,239376,Mr./Ms. Mehta,127.14
T006569,North,Q3,2025,8133,97596,Mr./Ms. Verma,70.0
T006570,North,Q1,2025,17995,215940,Mr./Ms. Gupta,72.97
T006571,West,Q3,2024,16490,197880,Mr./Ms. Patel,116.09
T006572,Central,Q2,2023,19292,231504,Mr./Ms. Sharma,107.36
T006573,North,Q1,2024,8474,101688,Mr./Ms. Gupta,108.68
T006574,North,Q3,2025,8417,101004,Mr./Ms. Sharma,118.69
T006575,South,Q3,2025,18211,218532,Mr./Ms. Patel,125.07
T006576,East,Q4,2023,19583,234996,Mr./Ms. Gupta,109.09
T006577,North,Q1,2024,18451,221412,Mr./Ms. Gupta,97.94
T006578,East,Q2,2023,9972,119664,Mr./Ms. Patel,120.13
T006579,Central,Q3,2023,8961,107532,Mr./Ms. Reddy,101.84
T006580,East,Q2,2024,9725,116700,Mr./Ms. Reddy,70.5
T006581,East,Q3,2024,18360,220320,Mr./Ms. Sharma,80.05
T006582,Central,Q2,2024,7780,93360,Mr./Ms. Sharma,88.72
T006583,West,Q2,2025,6865,82380,Mr./Ms. Mehta,83.9
T006584,West,Q2,2025,7639,91668,Mr./Ms. Patel,103.31
T006585,South,Q2,2023,18066,216792,Mr./Ms. Reddy,104.53
T006586,West,Q4,2024,8549,102588,Mr./Ms. Sharma,77.07
T006587,South,Q1,2024,6182,74184,Mr./Ms. Singh,121.87
T006588,North,Q2,2024,11060,132720,Mr./Ms. Patel,88.44
T006589,North,Q4,2024,16732,200784,Mr./Ms. Reddy,77.82
T006590,South,Q2,2023,7541,90492,Mr./Ms. Sharma,126.78
T006591,North,Q3,2024,14045,168540,Mr./Ms. Mehta,119.94
T006592,West,Q2,2024,11816,141792,Mr./Ms. Sharma,91.07
T006593,North,Q4,2023,8276,99312,Mr./Ms. Sharma,104.84
T006594,East,Q3,2024,12305,147660,Mr./Ms. Iyer,111.33
T006595,South,Q2,2024,15983,191796,Mr./Ms. Sharma,87.34
T006596,South,Q2,2025,15549,186588,Mr./Ms. Patel,78.98
T006597,North,Q2,2024,16556,198672,Mr./Ms. Verma,111.63
T006598,Central,Q3,2023,6391,76692,Mr./Ms. Iyer,98.18
T006599,Central,Q4,2024,7431,89172,Mr./Ms. Iyer,82.28
T006600,South,Q3,2024,12009,144108,Mr./Ms. Iyer,111.31
T006601,Central,Q3,2023,16908,202896,Mr./Ms. Iyer,122.62
T006602,East,Q1,2025,8435,101220,Mr./Ms. Reddy,122.86
T006603,Central,Q2,2023,13632,163584,Mr./Ms. Iyer,93.07
T006604,Central,Q2,2023,11601,139212,Mr./Ms. Verma,78.27
T006605,East,Q3,2024,16033,192396,Mr./Ms. Patel,112.51
T006606,South,Q2,2025,18270,219240,Mr./Ms. Iyer,113.19
T006607,South,Q3,2025,11582,138984,Mr./Ms. Mehta,86.41
T006608,East,Q3,2024,16558,198696,Mr./Ms. Gupta,96.85
T006609,North,Q1,2023,17008,204096,Mr./Ms. Verma,85.8
T006610,North,Q2,2023,19069,228828,Mr./Ms. Patel,118.1
T006611,East,Q4,2023,19557,234684,Mr./Ms. Sharma,121.75
T006612,North,Q1,2025,12531,150372,Mr./Ms. Gupta,78.04
T006613,East,Q2,2023,13571,162852,Mr./Ms. Patel,75.42
T006614,Central,Q3,2024,10113,121356,Mr./Ms. Singh,124.4
T006615,West,Q1,2025,5867,70404,Mr./Ms. Patel,74.65
T006616,South,Q4,2024,5705,68460,Mr./Ms. Reddy,91.2
